FILE_NAME,SIMPLE,BITPIX,NAXIS,NAXIS1,NAXIS2,DATE-OBS,OBJECT,UT,UT-END,UT-STR,HST,HST-END,HST-STR,MJD,MJD-END,MJD-STR,FRAMEID,EXPTIME,DATA-TYP,OBSERVAT,TELESCOP,INSTRUME,TIMESYS,PROP-ID,OBSERVER,OBS-ALOC,OBS-MOD,RADESYS,LONPOLE,RA,DEC,EQUINOX,TELFOCUS,FOC-VAL,AIRMASS,ZD,AZIMUTH,ALTITUDE,FOC-POS,AUTOGUID,M2-TYPE,OUT-HUM,OUT-PRS,OUT-TMP,OUT-WND,U_CAMERA,U_AQTINT,U_AQNCYC,U_FLCOFF,U_AQSDEL,U_AQDTIM,U_HWPANG,U_NLOOPS,U_LOOPIT,U_NPOLST,U_PLSTIT,U_ORGDIR,U_OGFNAM,U_OGFNUM,U_EMGAIN,U_QWP1,U_QWP2,U_FILTER,U_MASK,U_MANGLE,U_AOHWP,D_SADC,D_SADCA1,D_SADCA2,D_SADCDC,D_SADCFC,D_SADCMD,D_SADCPA,D_SADCP,D_SADCRA,D_SADCST,D_BS1,D_BS1P,D_BS1S,D_BS2,D_BS2P,D_BS2S,D_ENSHUT,D_BNCHI,D_BNCHO,D_BNCTI,D_BNCTO,D_IMRANG,D_IMRDEC,D_IMRMOD,D_IMRPAD,D_IMRPAP,D_IMRRA,D_IMR,D_ADFG,D_DMCMTX,D_DMGAIN,D_HDFG,D_HTTG,D_LDFG,D_LOOP,D_LTTG,D_PSUBG,D_STTG,D_TTCMTX,D_TTGAIN,D_WTTG,DATE,U_FLCSTT,OG_FRMID,DETECTOR,DETGAIN,RET-ANG1,RETPLAT1,U_FLCANG,PA-STR,PA-END,PA,PARANG,WCSAXES,CRPIX1,CRPIX2,PC1_1,PC1_2,PC2_1,PC2_2,CDELT1,CDELT2,CUNIT1,CUNIT2,CTYPE1,CTYPE2,CRVAL1,CRVAL2,LATPOLE,MJDREF,COL_METH,MAX_X,MAX_Y,MAX_PIXEL_VALUE,R_15_TOTAL_COUNTS,Q_sem,U_sem,R_15_TOTAL_COUNTS_PHOTON_NOISE,DOUBLE_DIFFERENCE,DOUBLE_SUM,DOUBLE_DIFFERENCE_ERRS,DOUBLE_SUM_ERRS,TOTAL_I,TOTAL_I_ERR,Q,U,Q_PHOTON_NOISE,U_PHOTON_NOISE,UNNORMALIZED_DOUBLE_DIFFERENCE,UNNORMALIZED_DOUBLE_DIFFERENCE_ERRS
VDATA20220128A_00000994_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,HD108767,11:13:51.619,11:14:12.052,11:13:31.186,01:13:51.625,01:14:12.058,01:13:31.193,59607.467957,59607.468194,59607.46772,VTMP00000994,19.995,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:29:51.77,-16:31:03.47,2000.0,NS_IR,-0.12,1.926,58.81353,125.03426,31.18647,Nasmyth-IR,OFF,IR,26.9,621.7,270.75,5.8,2.0,5000.0,4000.0,0.0,100000.0,5000.0,22.5,10.0,1.0,4.0,3.0,/mnt/data/20220128/,HD108767_01_20220128_675-50_EmptySlot_0,2,10.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,198.35299,196.35298,-16:30:56,1.0,ADI,-39.0,163.025,12:29:51.9,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,80.10656,-16:30:55.55,ADI,87.502,-39.0,12:29:51.860,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T11:14:22,1,VMPA00017143,iXon Ultra 897 - VAMPIRES 2.0,10.0,22.5,HWP(NIR),45,-53.49565750700233,-53.3873297018331,-53.44155119395407,-132.0415511939541,2,64.5,64.5,-0.66966936280536,-0.74265937314482,0.74265937314482,-0.66966936280536,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,187.46570833333,-16.517630555556,-16.517630555556,0.0,median,61.0,63.0,8661.0,748831.543332295,0,0,1023.8965375725456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDATA20220128A_00000995_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,HD108767,11:13:51.619,11:14:12.052,11:13:31.186,01:13:51.625,01:14:12.058,01:13:31.193,59607.467957,59607.468194,59607.46772,VTMP00000995,19.995,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:29:51.77,-16:31:03.47,2000.0,NS_IR,-0.12,1.926,58.81353,125.03426,31.18647,Nasmyth-IR,OFF,IR,26.9,621.7,270.75,5.8,2.0,5000.0,4000.0,0.0,100000.0,5000.0,22.5,10.0,1.0,4.0,3.0,/mnt/data/20220128/,HD108767_01_20220128_675-50_EmptySlot_0,2,10.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,198.35299,196.35298,-16:30:56,1.0,ADI,-39.0,163.025,12:29:51.9,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,80.10656,-16:30:55.55,ADI,87.502,-39.0,12:29:51.860,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T11:14:22,2,VMPA00017143,iXon Ultra 897 - VAMPIRES 2.0,10.0,22.5,HWP(NIR),45,-53.49565750700233,-53.3873297018331,-53.44155119395407,-132.0415511939541,2,64.5,64.5,-0.66966936280536,-0.74265937314482,0.74265937314482,-0.66966936280536,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,187.46570833333,-16.517630555556,-16.517630555556,0.0,median,61.0,63.0,8666.0,756296.413505539,0,0,1028.9873351894823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDATA20220128A_00000996_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,HD108767,11:14:57.314,11:15:17.737,11:14:36.891,01:14:57.320,01:15:17.742,01:14:36.897,59607.4687095,59607.468947,59607.468472,VTMP00000996,19.995,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:29:51.757,-16:31:03.59,2000.0,NS_IR,-0.12,1.915,58.60327,125.21691,31.39673,Nasmyth-IR,OFF,IR,27.0,621.7,270.75,5.7,1.0,5000.0,4000.0,0.0,100000.0,5000.0,67.5,10.0,1.0,4.0,4.0,/mnt/data/20220128/,HD108767_01_20220128_675-50_EmptySlot_0,3,10.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,197.60036,195.61603,-16:30:56,1.0,ADI,-39.0,163.025,12:29:51.9,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,80.1983,-16:30:55.55,ADI,87.674,-39.0,12:29:51.860,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T11:15:23,1,VMPA00017145,iXon Ultra 897 - VAMPIRES 1.0,10.0,67.5,HWP(NIR),45,-53.32353004588103,-53.21423744686864,-53.26894206826127,-131.8689420682613,2,64.5,64.5,-0.66742899350085,-0.74467344429249,0.74467344429249,-0.66742899350085,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,187.46565416667,-16.517663888889,-16.517663888889,0.0,median,59.0,64.0,4417.0,474888.90423067694,0,0,815.3799418315959,-0.0049033523021713,-0.0991854106256917,0.0008157987001119,0.0008197918341666,2103644.956008139,1716.1301903902013,0.0,0.0,0.0,0.0,-10314.912337993735,1716.130190390201
VDATA20220128A_00000997_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,HD108767,11:14:57.314,11:15:17.737,11:14:36.891,01:14:57.320,01:15:17.742,01:14:36.897,59607.4687095,59607.468947,59607.468472,VTMP00000997,19.995,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:29:51.757,-16:31:03.59,2000.0,NS_IR,-0.12,1.915,58.60327,125.21691,31.39673,Nasmyth-IR,OFF,IR,27.0,621.7,270.75,5.7,1.0,5000.0,4000.0,0.0,100000.0,5000.0,67.5,10.0,1.0,4.0,4.0,/mnt/data/20220128/,HD108767_01_20220128_675-50_EmptySlot_0,3,10.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,197.60036,195.61603,-16:30:56,1.0,ADI,-39.0,163.025,12:29:51.9,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,80.1983,-16:30:55.55,ADI,87.674,-39.0,12:29:51.860,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T11:15:23,2,VMPA00017145,iXon Ultra 897 - VAMPIRES 1.0,10.0,67.5,HWP(NIR),45,-53.32353004588103,-53.21423744686864,-53.26894206826127,-131.8689420682613,2,64.5,64.5,-0.66742899350085,-0.74467344429249,0.74467344429249,-0.66742899350085,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,187.46565416667,-16.517663888889,-16.517663888889,0.0,median,59.0,64.0,4502.0,472608.1293872263,0,0,813.4195440899056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDATA20220128A_00000998_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,HD108767,11:14:57.314,11:15:17.737,11:14:36.891,01:14:57.320,01:15:17.742,01:14:36.897,59607.4687095,59607.468947,59607.468472,VTMP00000998,19.995,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:29:51.757,-16:31:03.59,2000.0,NS_IR,-0.12,1.915,58.60327,125.21691,31.39673,Nasmyth-IR,OFF,IR,27.0,621.7,270.75,5.7,2.0,5000.0,4000.0,0.0,100000.0,5000.0,67.5,10.0,1.0,4.0,4.0,/mnt/data/20220128/,HD108767_01_20220128_675-50_EmptySlot_0,3,10.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,197.60036,195.61603,-16:30:56,1.0,ADI,-39.0,163.025,12:29:51.9,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,80.1983,-16:30:55.55,ADI,87.674,-39.0,12:29:51.860,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T11:15:27,1,VMPA00017147,iXon Ultra 897 - VAMPIRES 2.0,10.0,67.5,HWP(NIR),45,-53.32353004588103,-53.21423744686864,-53.26894206826127,-131.8689420682613,2,64.5,64.5,-0.66742899350085,-0.74467344429249,0.74467344429249,-0.66742899350085,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,187.46565416667,-16.517663888889,-16.517663888889,0.0,median,61.0,63.0,5415.0,584371.8047858401,0,0,904.5001342985234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDATA20220128A_00000999_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,HD108767,11:14:57.314,11:15:17.737,11:14:36.891,01:14:57.320,01:15:17.742,01:14:36.897,59607.4687095,59607.468947,59607.468472,VTMP00000999,19.995,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:29:51.757,-16:31:03.59,2000.0,NS_IR,-0.12,1.915,58.60327,125.21691,31.39673,Nasmyth-IR,OFF,IR,27.0,621.7,270.75,5.7,2.0,5000.0,4000.0,0.0,100000.0,5000.0,67.5,10.0,1.0,4.0,4.0,/mnt/data/20220128/,HD108767_01_20220128_675-50_EmptySlot_0,3,10.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,197.60036,195.61603,-16:30:56,1.0,ADI,-39.0,163.025,12:29:51.9,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,80.1983,-16:30:55.55,ADI,87.674,-39.0,12:29:51.860,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T11:15:27,2,VMPA00017147,iXon Ultra 897 - VAMPIRES 2.0,10.0,67.5,HWP(NIR),45,-53.32353004588103,-53.21423744686864,-53.26894206826127,-131.8689420682613,2,64.5,64.5,-0.66742899350085,-0.74467344429249,0.74467344429249,-0.66742899350085,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,187.46565416667,-16.517663888889,-16.517663888889,0.0,median,61.0,63.0,5370.0,571776.1176043957,0,0,894.6991299727157,0.0,0.0,0.0,0.0,0.0,0.0,0.010230306031686301,0.00743709347660785,0.0005151423598344,0.0005425218302581059,0.0,0.0
VDATA20220128A_00001000_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,HD108767,11:16:03.545,11:16:23.960,11:15:43.130,01:16:03.552,01:16:23.967,01:15:43.136,59607.4694795,59607.469711,59607.469248,VTMP00001000,19.995,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:29:51.758,-16:31:03.52,2000.0,NS_IR,-0.12,1.903,58.38997,125.40372,31.61003,Nasmyth-IR,OFF,IR,27.2,621.7,270.75,5.7,1.0,5000.0,4000.0,0.0,100000.0,5000.0,0.0,10.0,2.0,4.0,1.0,/mnt/data/20220128/,HD108767_01_20220128_675-50_EmptySlot_0,4,10.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,196.89305,194.90901,-16:30:56,1.0,ADI,-39.0,163.025,12:29:51.9,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,80.30669,-16:30:55.55,ADI,87.85,-39.0,12:29:51.860,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T11:16:29,1,VMPA00017149,iXon Ultra 897 - VAMPIRES 1.0,10.0,0.0,HWP(NIR),45,-53.14475076856255,-53.03747889715248,-53.09117072311773,-131.6911707231177,2,64.5,64.5,-0.6651152898481,-0.74674068538569,0.74674068538569,-0.6651152898481,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,187.46565833333,-16.517644444444,-16.517644444444,0.0,median,59.0,64.0,4085.0,446564.7389277729,0,0,790.6899588813853,0.0136295040950031,-0.1031660621450723,0.0008475068015963,0.0008519258474737,1949495.7981969416,1652.0575098859326,0.0,0.0,0.0,0.0,26570.66096471657,1652.0575098859326
VDATA20220128A_00001001_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,HD108767,11:16:03.545,11:16:23.960,11:15:43.130,01:16:03.552,01:16:23.967,01:15:43.136,59607.4694795,59607.469711,59607.469248,VTMP00001001,19.995,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:29:51.758,-16:31:03.52,2000.0,NS_IR,-0.12,1.903,58.38997,125.40372,31.61003,Nasmyth-IR,OFF,IR,27.2,621.7,270.75,5.7,1.0,5000.0,4000.0,0.0,100000.0,5000.0,0.0,10.0,2.0,4.0,1.0,/mnt/data/20220128/,HD108767_01_20220128_675-50_EmptySlot_0,4,10.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,196.89305,194.90901,-16:30:56,1.0,ADI,-39.0,163.025,12:29:51.9,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,80.30669,-16:30:55.55,ADI,87.85,-39.0,12:29:51.860,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T11:16:29,2,VMPA00017149,iXon Ultra 897 - VAMPIRES 1.0,10.0,0.0,HWP(NIR),45,-53.14475076856255,-53.03747889715248,-53.09117072311773,-131.6911707231177,2,64.5,64.5,-0.6651152898481,-0.74674068538569,0.74674068538569,-0.6651152898481,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,187.46565833333,-16.517644444444,-16.517644444444,0.0,median,59.0,64.0,3806.0,427622.2578365263,0,0,773.7384163049197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDATA20220128A_00001002_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,HD108767,11:16:03.545,11:16:23.960,11:15:43.130,01:16:03.552,01:16:23.967,01:15:43.136,59607.4694795,59607.469711,59607.469248,VTMP00001002,19.995,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:29:51.758,-16:31:03.52,2000.0,NS_IR,-0.12,1.903,58.38997,125.40372,31.61003,Nasmyth-IR,OFF,IR,27.2,621.7,270.75,5.7,2.0,5000.0,4000.0,0.0,100000.0,5000.0,0.0,10.0,2.0,4.0,1.0,/mnt/data/20220128/,HD108767_01_20220128_675-50_EmptySlot_0,4,10.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,196.89305,194.90901,-16:30:56,1.0,ADI,-39.0,163.025,12:29:51.9,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,80.30669,-16:30:55.55,ADI,87.85,-39.0,12:29:51.860,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T11:16:35,1,VMPA00017151,iXon Ultra 897 - VAMPIRES 2.0,10.0,0.0,HWP(NIR),45,-53.14475076856255,-53.03747889715248,-53.09117072311773,-131.6911707231177,2,64.5,64.5,-0.6651152898481,-0.74674068538569,0.74674068538569,-0.6651152898481,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,187.46565833333,-16.517644444444,-16.517644444444,0.0,median,61.0,63.0,4809.0,533840.3107795862,0,0,864.5093441014644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDATA20220128A_00001003_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,HD108767,11:16:03.545,11:16:23.960,11:15:43.130,01:16:03.552,01:16:23.967,01:15:43.136,59607.4694795,59607.469711,59607.469248,VTMP00001003,19.995,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:29:51.758,-16:31:03.52,2000.0,NS_IR,-0.12,1.903,58.38997,125.40372,31.61003,Nasmyth-IR,OFF,IR,27.2,621.7,270.75,5.7,2.0,5000.0,4000.0,0.0,100000.0,5000.0,0.0,10.0,2.0,4.0,1.0,/mnt/data/20220128/,HD108767_01_20220128_675-50_EmptySlot_0,4,10.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,196.89305,194.90901,-16:30:56,1.0,ADI,-39.0,163.025,12:29:51.9,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,80.30669,-16:30:55.55,ADI,87.85,-39.0,12:29:51.860,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T11:16:35,2,VMPA00017151,iXon Ultra 897 - VAMPIRES 2.0,10.0,0.0,HWP(NIR),45,-53.14475076856255,-53.03747889715248,-53.09117072311773,-131.6911707231177,2,64.5,64.5,-0.6651152898481,-0.74674068538569,0.74674068538569,-0.6651152898481,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,187.46565833333,-16.517644444444,-16.517644444444,0.0,median,61.0,63.0,4791.0,541468.4906530562,0,0,870.6640350846428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDATA20220128A_00001004_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,HD108767,11:17:07.396,11:17:27.825,11:16:46.966,01:17:07.402,01:17:27.831,01:16:46.972,59607.470214,59607.470451,59607.469977,VTMP00001004,19.995,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:29:51.761,-16:31:03.54,2000.0,NS_IR,-0.12,1.892,58.18647,125.58353,31.81353,Nasmyth-IR,OFF,IR,27.0,621.6,270.75,5.8,1.0,5000.0,4000.0,0.0,100000.0,5000.0,45.0,10.0,2.0,4.0,2.0,/mnt/data/20220128/,HD108767_01_20220128_675-50_EmptySlot_0,5,10.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,196.2191,194.23401,-16:30:56,1.0,ADI,-39.0,163.025,12:29:51.9,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,80.40883,-16:30:55.55,ADI,88.021,-39.0,12:29:51.860,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T11:17:33,1,VMPA00017153,iXon Ultra 897 - VAMPIRES 1.0,10.0,45.0,HWP(NIR),45,-52.97565238988862,-52.86510283098948,-52.92043666797988,-131.5204366679799,2,64.5,64.5,-0.66288714893624,-0.74871932509799,0.74871932509799,-0.66288714893624,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,187.46567083333,-16.51765,-16.51765,0.0,median,59.0,63.0,6813.0,566857.1920565913,0,0,890.8423214027699,-0.0048957261667624,-0.0946501868640361,0.0007481553195087,0.0007514900752207,2501237.2717899834,1871.291544693617,0.0,0.0,0.0,0.0,-12245.372760783648,1871.2915446936167
VDATA20220128A_00001005_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,HD108767,11:17:07.396,11:17:27.825,11:16:46.966,01:17:07.402,01:17:27.831,01:16:46.972,59607.470214,59607.470451,59607.469977,VTMP00001005,19.995,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:29:51.761,-16:31:03.54,2000.0,NS_IR,-0.12,1.892,58.18647,125.58353,31.81353,Nasmyth-IR,OFF,IR,27.0,621.6,270.75,5.8,1.0,5000.0,4000.0,0.0,100000.0,5000.0,45.0,10.0,2.0,4.0,2.0,/mnt/data/20220128/,HD108767_01_20220128_675-50_EmptySlot_0,5,10.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,196.2191,194.23401,-16:30:56,1.0,ADI,-39.0,163.025,12:29:51.9,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,80.40883,-16:30:55.55,ADI,88.021,-39.0,12:29:51.860,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T11:17:33,2,VMPA00017153,iXon Ultra 897 - VAMPIRES 1.0,10.0,45.0,HWP(NIR),45,-52.97565238988862,-52.86510283098948,-52.92043666797988,-131.5204366679799,2,64.5,64.5,-0.66288714893624,-0.74871932509799,0.74871932509799,-0.66288714893624,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,187.46567083333,-16.51765,-16.51765,0.0,median,59.0,63.0,6801.0,565390.1562552934,0,0,889.6888174819386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDATA20220128A_00001006_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,HD108767,11:17:07.396,11:17:27.825,11:16:46.966,01:17:07.402,01:17:27.831,01:16:46.972,59607.470214,59607.470451,59607.469977,VTMP00001006,19.995,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:29:51.761,-16:31:03.54,2000.0,NS_IR,-0.12,1.892,58.18647,125.58353,31.81353,Nasmyth-IR,OFF,IR,27.0,621.6,270.75,5.8,2.0,5000.0,4000.0,0.0,100000.0,5000.0,45.0,10.0,2.0,4.0,2.0,/mnt/data/20220128/,HD108767_01_20220128_675-50_EmptySlot_0,5,10.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,196.2191,194.23401,-16:30:56,1.0,ADI,-39.0,163.025,12:29:51.9,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,80.40883,-16:30:55.55,ADI,88.021,-39.0,12:29:51.860,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T11:17:38,1,VMPA00017155,iXon Ultra 897 - VAMPIRES 2.0,10.0,45.0,HWP(NIR),45,-52.97565238988862,-52.86510283098948,-52.92043666797988,-131.5204366679799,2,64.5,64.5,-0.66288714893624,-0.74871932509799,0.74871932509799,-0.66288714893624,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,187.46567083333,-16.51765,-16.51765,0.0,median,61.0,63.0,7997.0,691351.16602009,0,0,983.814817784422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
